722071,2019-01-25,13:41:52,-2.0,-8.8,1013.2,1024.6,10.7,13.2,0.0,0.0,24.4,334,1,0,0,0,0,0
170575,2019-01-25,13:41:52,2.5,0.2,993.6,996.7,9.0,24.7,0.0,0.0,47.7,331,0,0,0,0,0,0
249230,2019-01-25,13:41:52,-30.0,-34.5,1008.6,1030.0,24.2,12.8,0.01,19.7,68.0,279,1,1,1,0,0,0
308380,2019-01-25,13:41:52,-28.7,-31.2,941.6,1049.8,20.5,6.1,0.0,9.1,50.0,260,1,0,1,0,0,0
478430,2019-01-25,13:41:52,3.9,-2.2,1021.2,1021.8,22.3,13.2,0.12,0.0,50.1,347,0,1,0,0,0,0
604020,2019-01-25,13:41:52,3.8,1.4,1018.5,1021.0,9.4,13.0,0.29,0.0,50.4,217,0,1,0,0,0,0
725366,2019-01-25,13:41:52,-6.4,-9.7,1018.9,1017.9,11.7,17.5,0.04,1.3,50.2,272,1,1,1,0,0,0
725370,2019-01-25,13:41:52,-7.0,-10.4,993.9,1016.3,13.5,19.4,0.07,3.2,50.3,341,1,1,1,0,0,0
725373,2019-01-25,13:41:52,-8.0,-12.6,997.8,995.6,14.6,15.8,0.0,0.0,50.0,87,1,0,0,0,0,0
725375,2019-01-25,13:41:52,-5.4,-9.7,1008.5,1007.0,12.3,16.3,0.0,0.0,18.8,230,1,0,0,0,0,0
760053,2019-01-25,13:41:52,6.8,2.9,1029.3,1018.2,17.3,7.4,0.0,0.0,16.0,178,0,0,0,0,0,0
108680,2019-01-25,13:41:52,-2.1,-3.6,1017.4,1031.4,6.1,9.6,0.0,0.0,1.1,19,1,0,0,0,0,0
126000,2019-01-25,13:41:52,-3.7,-7.6,988.9,1020.9,10.0,16.4,0.05,4.2,78.5,118,0,0,0,0,0,0
171400,2019-01-25,13:41:52,-2.9,-4.8,872.0,883.7,14.3,8.0,0.23,2.3,50.0,277,1,1,1,0,0,0
338387,2019-01-25,13:41:52,-1.3,-4.0,1002.1,1011.1,6.0,13.3,0.0,0.0,82.5,7,1,0,0,0,0,0
478050,2019-01-25,13:41:52,5.2,-0.8,1013.0,1020.2,18.7,10.3,0.05,0.0,50.2,297,0,1,0,0,0,0
567860,2019-01-25,13:41:52,1.0,-6.6,821.5,818.8,18.9,12.6,0.02,0.0,50.2,7,0,1,0,0,0,0
654720,2019-01-25,13:41:52,15.1,6.4,992.4,1011.2,5.0,7.6,0.0,0.0,23.2,148,0,0,0,0,0,0
726720,2019-01-25,13:41:52,-24.0,-27.6,1055.2,1022.9,16.2,10.2,0.0,0.0,67.3,125,1,0,0,0,0,0
741895,2019-01-25,13:41:52,-24.9,-31.3,1034.9,1035.0,21.0,4.7,0.0,0.0,61.3,340,1,0,0,0,0,0
742010,2019-01-25,13:41:52,1.2,-3.5,1023.1,1023.5,22.9,12.2,0.0,0.0,68.3,75,0,0,0,0,0,0
28690,2019-01-25,13:41:52,-11.2,-12.5,1010.7,1011.2,14.3,9.4,0.08,9.1,50.1,243,1,1,1,0,0,0
170840,2019-01-25,13:41:52,1.2,-3.4,948.1,1023.5,17.8,4.7,0.09,1.7,59.5,132,0,1,1,0,0,0
308620,2019-01-25,13:41:52,-16.3,-18.9,969.9,1031.1,32.2,11.8,0.01,4.2,50.0,134,1,1,1,0,0,0
549290,2019-01-25,13:41:52,-3.3,-12.2,1027.5,1026.4,20.3,6.5,0.02,0.0,87.3,221,1,1,0,0,0,0
725095,2019-01-25,13:41:52,-7.5,-14.2,994.6,1013.8,23.1,18.8,0.19,3.4,71.2,322,1,1,1,0,0,0
725097,2019-01-25,13:41:52,-4.2,-10.8,1006.3,1012.1,9.0,12.6,0.21,1.9,50.0,345,1,1,1,0,0,0
725098,2019-01-25,13:41:52,-9.8,-16.1,1021.5,1017.1,14.8,10.9,0.19,0.0,55.5,204,1,1,0,0,0,0
725101,2019-01-25,13:41:52,3.2,1.1,1015.4,1027.4,9.2,9.9,0.0,0.0,97.3,11,0,0,0,0,0,0
725103,2019-01-25,13:41:52,-5.9,-13.1,1017.4,1012.4,22.1,14.6,0.01,0.0,50.0,307,1,1,0,0,0,0
725107,2019-01-25,13:41:52,-11.7,-18.7,1026.2,1016.5,14.2,10.8,0.01,0.0,50.3,268,1,1,0,0,0,0
32643,2019-01-25,13:41:52,4.2,-1.5,1007.6,1005.6,11.4,36.2,0.0,0.0,58.6,85,0,0,0,0,0,0
309780,2019-01-25,13:41:52,-29.9,-33.3,957.4,1032.9,48.0,5.0,0.01,2.7,52.7,59,1,1,1,0,0,0
353450,2019-01-25,13:41:52,-14.9,-17.0,1034.9,1027.9,19.8,5.2,0.0,0.0,31.5,150,1,0,0,0,0,0
414040,2019-01-25,13:41:52,10.4,-6.9,786.4,793.7,10.5,9.6,0.0,0.0,61.8,347,0,0,0,0,0,0
475730,2019-01-25,13:41:52,0.8,-3.8,998.4,997.6,10.3,23.2,0.0,0.0,41.6,139,0,0,0,0,0,0
475740,2019-01-25,13:41:52,-3.9,-9.4,1012.7,1021.4,15.1,25.7,0.35,0.0,86.2,295,1,1,0,0,0,0
475810,2019-01-25,13:41:52,-4.7,-9.5,1012.0,1014.4,20.2,15.8,0.08,2.3,73.2,36,1,1,1,0,0,0
535290,2019-01-25,13:41:52,-15.7,-26.7,896.2,1033.3,27.8,8.0,0.0,0.0,4.4,111,1,0,0,0,0,0
728840,2019-01-25,13:41:52,-5.4,-7.6,966.2,1027.0,10.8,6.1,0.03,14.2,97.4,330,1,1,1,0,0,0
916590,2019-01-25,13:41:52,18.2,15.0,1007.6,1005.3,27.6,10.8,0.91,0.0,76.9,134,0,1,0,0,0,0
26260,2019-01-25,13:41:52,-5.2,-6.3,1016.8,1032.2,2.2,6.5,0.0,1.7,50.3,324,1,0,1,0,0,0
61200,2019-01-25,13:41:52,-1.1,-3.0,1011.0,1012.5,9.1,22.4,0.11,0.6,50.0,263,1,1,1,0,0,0
167380,2019-01-25,13:41:52,9.0,5.2,1013.1,1017.0,11.2,32.8,0.39,0.0,50.1,156,0,1,0,0,0,0
442820,2019-01-25,13:41:52,-14.7,-26.5,822.1,1019.9,47.7,6.4,0.0,0.0,89.1,86,1,0,0,0,0,0
710830,2019-01-25,13:41:52,-24.8,-28.0,1007.3,1011.6,12.4,25.4,0.02,14.6,87.2,22,1,1,1,0,0,0
722656,2019-01-25,13:41:52,-0.8,-13.8,986.5,1016.3,24.0,12.5,0.0,0.0,44.2,310,1,0,0,0,0,0
722657,2019-01-25,13:41:52,1.3,-6.5,928.6,1018.9,20.7,23.3,0.0,0.0,30.1,326,0,0,0,0,0,0
722665,2019-01-25,13:41:52,1.2,-8.0,1021.3,1017.6,22.3,11.9,0.09,0.1,89.2,275,0,1,1,0,0,0
722670,2019-01-25,13:41:52,-3.4,-11.9,919.6,1017.8,20.4,19.0,0.05,0.3,50.3,287,1,1,1,0,0,0
722678,2019-01-25,13:41:52,-9.0,-19.0,1020.4,1020.6,13.5,15.0,0.0,0.0,30.4,257,0,0,0,0,0,0
106570,2019-01-25,13:41:52,0.1,-1.1,971.6,987.6,3.3,10.8,0.0,0.0,23.2,29,0,0,0,0,0,0
106580,2019-01-25,13:41:52,-0.9,-3.4,1005.6,1016.7,11.3,8.4,0.13,1.3,50.1,172,1,1,1,0,0,0
153600,2019-01-25,13:41:52,0.3,-0.2,1019.3,1019.9,6.5,25.7,0.03,0.0,50.2,142,0,1,0,0,0,0
200690,2019-01-25,13:41:52,-10.2,-13.2,1012.2,1012.8,20.3,25.5,0.03,8.6,50.2,234,1,1,1,0,0,0
246410,2019-01-25,13:41:52,-38.2,-39.7,1033.1,1021.2,30.9,5.1,0.1,0.0,63.4,211,1,1,0,0,0,0
336150,2019-01-25,13:41:52,5.9,2.2,1011.5,995.1,9.8,33.2,0.17,0.0,82.2,97,0,1,0,0,0,0
476120,2019-01-25,13:41:52,-0.3,-4.0,1018.4,1018.4,13.8,9.9,0.78,12.2,50.2,242,1,1,1,0,0,0
728690,2019-01-25,13:41:52,-12.3,-15.8,970.5,1026.8,20.6,5.5,0.0,7.4,87.5,320,1,0,1,0,0,0
728700,2019-01-25,13:41:52,-14.0,-15.3,921.9,1023.3,21.3,16.2,0.09,14.2,50.4,105,1,1,1,0,0,0
916970,2019-01-25,13:41:52,21.3,17.9,1011.3,1006.9,37.1,8.7,0.06,0.0,50.1,73,0,1,0,0,0,0
25410,2019-01-25,13:41:52,-1.6,-2.6,999.6,998.1,13.7,12.9,0.25,2.3,50.1,54,1,1,1,0,0,0
25420,2019-01-25,13:41:52,-2.6,-3.7,1017.2,1026.1,25.2,5.2,0.14,0.0,50.0,10,1,1,0,0,0,0
60100,2019-01-25,13:41:52,1.1,-1.6,989.5,1000.3,11.6,14.7,0.74,0.0,50.1,292,0,1,0,0,0,0
60110,2019-01-25,13:41:52,0.4,-2.3,1004.2,1006.8,16.0,23.2,0.29,0.9,76.5,189,0,1,1,0,0,0
60120,2019-01-25,13:41:52,3.2,-0.6,1028.3,1035.0,12.7,26.9,0.0,0.0,69.9,129,0,0,0,0,0,0
236290,2019-01-25,13:41:52,-13.7,-15.0,1029.5,1008.4,12.2,11.2,0.17,30.3,64.0,194,1,1,1,0,0,0
443410,2019-01-25,13:41:52,-22.0,-26.5,860.2,1034.0,49.8,17.4,0.0,0.6,50.2,158,1,0,1,0,0,0
712050,2019-01-25,13:41:52,0.1,-0.4,967.2,998.6,14.6,9.8,0.0,0.0,61.4,41,0,0,0,0,0,0
712060,2019-01-25,13:41:52,-0.3,-2.2,1015.8,1013.7,18.0,7.3,0.0,0.0,63.6,341,1,0,0,0,0,0
712063,2019-01-25,13:41:52,0.9,-2.3,1001.3,1003.9,10.9,14.5,0.0,0.0,16.5,327,0,0,0,0,0,0
21630,2019-01-25,13:41:52,3.1,1.0,998.0,1000.6,21.0,34.6,2.97,0.0,81.9,276,0,1,0,0,0,0
160360,2019-01-25,13:41:52,-0.1,-3.1,999.9,1005.4,7.0,5.4,0.18,0.0,74.6,261,1,1,0,0,0,0
160365,2019-01-25,13:41:52,-1.2,-5.2,1003.9,1007.4,10.8,4.5,0.07,0.0,50.3,288,1,1,0,0,0,0
160370,2019-01-25,13:41:52,-1.4,-4.0,1037.2,1022.3,7.9,7.4,0.0,0.0,7.2,116,1,0,0,0,0,0
285860,2019-01-25,13:41:52,-11.1,-14.9,1016.6,1026.7,21.9,9.9,0.02,10.6,58.7,350,1,1,1,0,0,0
285880,2019-01-25,13:41:52,-13.1,-15.7,1020.1,1031.8,37.6,10.3,0.01,1.2,84.9,82,1,1,1,0,0,0
470390,2019-01-25,13:41:52,-11.6,-15.8,1028.6,1022.9,7.3,0.4,0.0,0.0,2.1,136,1,0,0,0,0,0
485800,2019-01-25,13:41:52,9.9,7.4,1020.9,1013.4,9.8,5.2,0.0,0.0,40.3,219,0,0,0,0,0,0
889680,2019-01-25,13:41:52,-0.4,-2.5,993.8,996.5,8.4,21.0,0.1,0.0,50.1,53,1,1,0,0,0,0
944920,2019-01-25,13:41:52,23.1,3.1,995.2,1009.6,41.0,8.4,0.0,0.0,18.5,272,0,0,0,0,0,0
115020,2019-01-25,13:41:52,-4.0,-6.9,975.0,1022.3,18.3,15.1,0.08,3.8,50.1,32,1,1,1,0,0,0
238470,2019-01-25,13:41:52,-22.1,-25.1,1043.7,1038.1,9.8,3.8,0.02,25.7,81.7,226,1,1,1,0,0,0
405920,2019-01-25,13:41:52,12.0,6.4,1014.2,1016.7,8.1,11.7,0.0,0.0,87.5,273,0,0,0,0,0,0
405970,2019-01-25,13:41:52,12.9,8.4,1011.6,1015.5,38.3,23.1,0.0,0.0,34.1,141,0,0,0,0,0,0
467620,2019-01-25,13:41:52,16.6,15.0,1010.5,1018.3,12.1,33.9,0.13,0.0,50.0,183,0,1,0,0,0,0
683120,2019-01-25,13:41:52,7.0,-10.9,909.6,907.6,58.1,14.9,0.45,0.0,57.1,1,0,1,0,0,0,0
766540,2019-01-25,13:41:52,20.4,15.0,1014.8,1015.2,6.3,4.0,0.0,0.0,24.1,72,0,0,0,0,0,0
788067,2019-01-25,13:41:52,22.2,15.8,994.3,988.9,10.7,16.4,0.0,0.0,11.0,217,0,0,0,0,0,0
788071,2019-01-25,13:41:52,22.4,16.8,1008.7,1011.3,38.1,9.8,0.0,0.0,90.4,222,0,0,0,0,0,0
788078,2019-01-25,13:41:52,23.1,17.6,1012.2,1011.0,118.0,13.6,0.0,0.0,71.7,40,0,0,0,0,0,0
90910,2019-01-25,13:41:52,-0.4,-1.8,1008.1,1006.5,15.7,30.9,0.1,0.4,56.0,179,1,1,1,0,0,0
292820,2019-01-25,13:41:52,-31.9,-35.0,1025.7,1016.6,18.6,7.7,0.0,0.0,87.2,254,1,0,0,0,0,0
370310,2019-01-25,13:41:52,1.6,-2.6,1012.9,1021.5,13.2,12.3,0.03,1.8,83.9,105,0,1,1,0,0,0
433290,2019-01-25,13:41:52,23.4,19.0,1007.0,1012.6,6.8,4.2,0.0,0.0,83.1,21,0,0,0,0,0,0
475850,2019-01-25,13:41:52,-4.1,-12.2,1010.0,1013.7,24.9,8.3,0.06,1.0,50.2,317,1,1,1,0,0,0
475870,2019-01-25,13:41:52,-0.9,-5.3,1016.0,1015.4,14.0,23.7,0.22,2.6,74.5,350,1,1,1,0,0,0
725088,2019-01-25,13:41:52,-9.3,-17.3,1009.3,1017.5,14.9,14.8,0.17,0.0,83.2,43,1,1,0,0,0,0
725090,2019-01-25,13:41:52,-4.3,-11.0,1013.6,1014.8,17.8,21.3,0.15,1.1,83.6,20,1,1,1,0,0,0
728930,2019-01-25,13:41:52,-1.2,-2.2,1019.9,1022.9,28.6,18.2,0.0,0.0,16.3,263,1,0,0,0,0,0
728950,2019-01-25,13:41:52,0.1,-0.6,1018.3,1017.0,23.4,28.3,0.11,0.0,96.5,345,0,1,0,0,0,0
33960,2019-01-25,13:41:52,1.5,-0.6,1010.5,1011.1,10.0,25.0,0.03,0.0,50.1,245,0,1,0,0,0,0
383880,2019-01-25,13:41:52,1.2,-3.9,1021.9,1026.6,19.2,6.9,0.0,0.0,91.3,96,0,0,0,0,0,0
383920,2019-01-25,13:41:52,0.6,-3.1,1020.4,1026.9,13.2,12.7,0.01,0.2,57.6,319,0,1,1,0,0,0
471290,2019-01-25,13:41:52,-6.1,-11.2,1023.2,1024.8,18.5,7.5,0.01,0.6,50.2,175,1,1,1,0,0,0
488450,2019-01-25,13:41:52,20.7,18.9,1010.0,1010.7,18.9,5.0,0.0,0.0,62.7,67,0,0,0,0,0,0
488510,2019-01-25,13:41:52,18.1,16.7,1013.2,1033.8,9.2,4.5,0.0,0.0,57.1,42,0,0,0,0,0,0
562470,2019-01-25,13:41:52,0.8,-19.1,773.5,778.5,28.5,5.0,0.0,0.0,49.6,138,1,0,0,0,0,0
639710,2019-01-25,13:41:52,24.3,20.6,998.4,1010.9,18.6,21.5,0.0,0.0,41.1,288,0,0,0,0,0,0
718800,2019-01-25,13:41:52,-2.1,-5.3,906.8,1019.0,31.0,6.5,0.06,10.4,50.0,53,1,1,1,0,0,0
718830,2019-01-25,13:41:52,-0.8,-1.2,927.2,1008.3,8.9,0.7,0.0,0.0,66.6,298,1,0,0,0,0,0
21440,2019-01-25,13:41:52,4.3,0.8,1012.7,1007.7,68.1,13.0,0.0,28.5,78.1,317,0,0,1,0,0,0
21500,2019-01-25,13:41:52,-5.7,-8.3,1033.8,1007.6,53.1,3.4,0.03,53.6,65.6,61,1,1,1,0,0,0
66621,2019-01-25,13:41:52,-1.5,-6.6,999.3,992.0,10.9,22.8,0.0,0.0,69.9,226,1,0,0,0,0,0
161220,2019-01-25,13:41:52,0.4,-11.0,1005.6,998.5,10.4,11.4,0.0,0.0,3.1,334,0,0,0,0,0,0
222920,2019-01-25,13:41:52,-9.8,-13.2,1040.1,1040.6,27.8,28.4,0.0,0.0,18.7,52,1,0,0,0,0,0
518040,2019-01-25,13:41:52,-16.1,-19.6,992.3,1002.7,30.2,2.7,0.02,0.0,50.3,264,1,1,0,0,0,0
716230,2019-01-25,13:41:52,-8.2,-11.5,989.5,1018.6,16.3,18.6,0.11,4.2,50.2,87,1,1,1,0,0,0
716278,2019-01-25,13:41:52,-14.8,-19.9,1014.2,1014.9,29.1,13.6,0.0,0.0,8.2,63,1,0,0,0,0,0
716279,2019-01-25,13:41:52,-16.3,-22.0,1017.6,1018.0,18.7,11.3,0.0,0.0,1.4,88,1,0,0,0,0,0
716280,2019-01-25,13:41:52,-14.1,-17.2,1001.2,1015.6,19.0,16.1,0.1,10.9,57.2,234,1,1,1,0,0,0
34820,2019-01-25,13:41:52,0.2,-2.2,1011.1,1013.4,12.3,17.6,0.1,0.5,95.1,306,0,1,1,0,0,0
34873,2019-01-25,13:41:52,0.1,-1.7,1007.2,1015.7,6.7,17.4,0.0,0.0,52.4,166,0,0,0,0,0,0
70280,2019-01-25,13:41:52,0.6,-1.7,1012.3,1016.3,16.4,24.0,0.17,0.0,50.1,276,0,1,0,0,0,0
312350,2019-01-25,13:41:52,-32.7,-37.6,1028.4,1028.1,50.1,3.8,0.0,7.4,50.0,192,1,0,1,0,0,0
351910,2019-01-25,13:41:52,-22.4,-25.5,1022.1,1020.8,2.9,46.6,0.0,0.0,66.8,60,1,0,0,0,0,0
474200,2019-01-25,13:41:52,-7.9,-13.0,1008.1,1010.0,22.7,21.5,0.11,2.1,61.9,179,1,1,1,0,0,0
546020,2019-01-25,13:41:52,-6.7,-16.8,1027.9,1027.7,10.7,6.5,0.01,0.0,50.2,233,1,1,0,0,0,0
745980,2019-01-25,13:41:52,1.5,-3.8,1018.0,1018.5,13.1,16.0,0.1,0.0,50.7,255,0,1,0,0,0,0
810020,2019-01-25,13:41:52,19.2,14.3,1020.4,1013.0,10.2,8.5,0.0,0.0,14.5,253,0,0,0,0,0,0
841110,2019-01-25,13:41:52,22.5,19.5,989.4,1011.2,112.9,12.2,0.0,0.0,87.1,103,0,0,0,0,0,0
23050,2019-01-25,13:41:52,-7.7,-11.6,1014.4,1023.9,50.4,7.5,0.0,0.0,87.9,8,1,0,0,0,0,0
114870,2019-01-25,13:41:52,-4.9,-7.0,958.6,1023.5,14.9,16.7,0.06,2.6,50.4,289,1,1,1,0,0,0
255630,2019-01-25,13:41:52,-20.6,-22.7,1013.1,1015.4,30.7,27.5,0.09,4.3,50.1,206,1,1,1,0,0,0
267810,2019-01-25,13:41:52,-4.7,-6.6,1004.8,1015.0,6.3,13.2,0.14,5.5,50.2,344,1,1,1,0,0,0
318290,2019-01-25,13:41:52,-15.0,-23.1,1005.6,1013.2,27.3,18.7,0.01,0.2,50.3,69,1,1,1,0,0,0
405520,2019-01-25,13:41:52,11.2,8.0,1032.4,1016.4,7.3,16.7,0.0,0.0,64.5,313,0,0,0,0,0,0
528250,2019-01-25,13:41:52,-3.8,-18.8,722.0,718.9,27.1,11.9,0.0,0.0,20.0,112,1,0,0,0,0,0
766920,2019-01-25,13:41:52,20.8,17.0,1019.4,1021.3,4.6,8.7,0.0,0.0,66.0,230,0,0,0,0,0,0
766950,2019-01-25,13:41:52,16.8,12.5,1015.8,1017.2,9.6,13.4,0.17,0.0,78.7,56,0,1,0,0,0,0
822810,2019-01-25,13:41:52,21.9,17.7,1007.3,1010.4,27.9,14.0,0.09,0.0,50.1,212,0,1,0,0,0,0
34690,2019-01-25,13:41:52,0.1,-2.8,1003.5,1013.9,19.8,23.5,0.1,0.0,87.6,186,0,1,0,0,0,0
103790,2019-01-25,13:41:52,-7.4,-8.0,1023.2,1036.4,0.1,4.5,0.0,0.0,94.6,318,1,0,0,0,0,0
263890,2019-01-25,13:41:52,-3.8,-6.5,986.4,1009.0,7.6,10.0,0.14,14.0,50.0,313,1,1,1,0,0,0
471610,2019-01-25,13:41:52,-5.1,-11.9,997.0,996.7,10.7,7.6,0.0,0.0,37.0,299,1,0,0,0,0,0
489200,2019-01-25,13:41:52,25.7,23.0,1008.7,1008.6,19.9,12.7,0.0,0.0,29.5,257,0,0,0,0,0,0
578320,2019-01-25,13:41:52,0.5,-2.4,1008.1,1026.4,17.6,5.0,0.05,0.0,91.9,46,0,1,0,0,0,0
718105,2019-01-25,13:41:52,-17.3,-21.4,1010.7,1008.2,15.2,19.2,0.0,0.0,0.3,219,1,0,0,0,0,0
718110,2019-01-25,13:41:52,-16.7,-20.8,1001.9,1007.7,27.6,16.0,0.18,17.0,50.3,237,1,1,1,0,0,0
749170,2019-01-25,13:41:52,0.1,-4.7,1013.8,1013.6,21.6,6.6,0.0,0.0,2.9,55,0,0,0,0,0,0
947620,2019-01-25,13:41:52,17.2,10.6,1005.1,1005.0,11.0,10.9,0.0,0.0,25.2,186,0,0,0,0,0,0
133670,2019-01-25,13:41:52,-7.3,-8.5,983.9,981.0,8.6,6.8,0.06,9.2,50.1,50,1,1,1,0,0,0
710356,2019-01-25,13:41:52,-9.5,-12.1,1041.0,1024.0,8.4,28.4,0.0,0.0,75.3,36,1,0,0,0,0,0
710358,2019-01-25,13:41:52,-25.6,-28.7,1056.6,1021.3,56.8,13.5,0.0,0.0,38.2,62,1,0,0,0,0,0
723084,2019-01-25,13:41:52,-3.3,-11.9,1033.4,1023.2,14.2,9.8,0.11,0.0,78.8,40,1,1,0,0,0,0
723085,2019-01-25,13:41:52,1.7,-5.7,1016.1,1017.6,10.8,17.5,0.11,0.0,50.1,147,0,1,0,0,0,0
723086,2019-01-25,13:41:52,0.8,-5.9,1001.3,1001.8,13.0,12.9,0.22,0.0,50.0,280,0,1,0,0,0,0
723090,2019-01-25,13:41:52,2.9,-4.0,1017.4,1018.2,9.9,13.3,0.15,0.0,95.3,140,0,1,0,0,0,0
723095,2019-01-25,13:41:52,2.5,-3.3,1018.7,1018.9,12.2,12.4,0.19,0.0,71.8,281,0,1,0,0,0,0
723096,2019-01-25,13:41:52,2.7,-2.9,1022.2,1018.8,10.3,12.4,0.21,0.0,50.1,265,0,1,0,0,0,0
723098,2019-01-25,13:41:52,-8.9,-18.3,1008.3,1015.1,16.1,4.5,0.0,0.0,13.3,147,1,0,0,0,0,0
112310,2019-01-25,13:41:52,-6.5,-9.2,995.9,1017.6,5.0,3.8,0.02,4.7,80.1,218,1,1,1,0,0,0
662400,2019-01-25,13:41:52,12.9,7.3,999.4,1009.2,9.0,17.0,0.0,0.0,40.2,4,0,0,0,0,0,0
679750,2019-01-25,13:41:52,12.5,6.6,928.6,929.4,42.6,14.3,0.41,0.0,73.9,254,0,1,0,0,0,0
710347,2019-01-25,13:41:52,-8.1,-12.0,1013.9,1011.5,14.1,12.8,0.0,0.0,62.3,102,1,0,0,0,0,0
710348,2019-01-25,13:41:52,-3.2,-10.7,991.8,1001.8,31.9,12.1,0.0,0.0,91.0,265,1,0,0,0,0,0
710349,2019-01-25,13:41:52,-16.4,-19.0,1004.8,1003.0,16.1,23.9,0.0,0.0,62.8,272,1,0,0,0,0,0
723079,2019-01-25,13:41:52,-6.7,-13.9,987.4,988.8,8.9,11.8,0.0,0.0,42.8,358,1,0,0,0,0,0
723080,2019-01-25,13:41:52,0.3,-6.6,1016.5,1017.8,14.4,17.9,0.27,0.1,50.0,205,0,1,1,0,0,0
723087,2019-01-25,13:41:52,1.6,-4.8,1018.7,1019.1,12.9,13.3,0.12,0.0,60.6,65,0,1,0,0,0,0
740430,2019-01-25,13:41:52,-7.0,-23.3,1013.0,1022.2,21.1,2.1,0.0,20.6,98.8,50,1,0,1,0,0,0
64580,2019-01-25,13:41:52,0.2,-1.7,1012.2,1017.7,9.2,18.3,0.08,0.3,80.0,111,0,1,1,0,0,0
91840,2019-01-25,13:41:52,-0.4,-2.5,1010.4,1007.6,10.1,18.4,0.15,2.1,89.5,164,1,1,1,0,0,0
